model,sample_size,run_number,epoch,train_loss,train_acc,train_auc,train_bal_acc,val_loss,val_acc,val_auc,val_bal_acc
deit,100,44,0,0.8308439111709595,70.0,0.38981288981288986,0.47297297297297297,0.5505052204350479,73.85496183206106,0.7048462344092163,0.4974293059125964
deit,100,44,1,0.565135588645935,74.0,0.6616424116424117,0.5,0.5537439263958968,74.23664122137404,0.8137294106445777,0.5
deit,100,44,2,0.5622240018844604,74.0,0.6491683991683992,0.5,0.5441982115953024,74.23664122137404,0.7914500618870799,0.5
deit,100,44,3,0.5332498002052307,74.0,0.7661122661122661,0.5,0.5230002997030738,74.23664122137404,0.7681805198514711,0.5
deit,100,44,4,0.5164631283283234,74.0,0.7666320166320166,0.5,0.5036749603184125,75.95419847328245,0.8103779872417405,0.5333333333333333
deit,100,44,5,0.48236181497573855,75.0,0.7967775467775468,0.5566528066528067,0.48713526584719885,76.7175572519084,0.7924212129867657,0.5602399314481576
deit,100,44,6,0.4828579235076904,76.0,0.7702702702702703,0.6257796257796258,0.4793016485130514,76.52671755725191,0.7941159668666096,0.5662096543844616
deit,100,44,7,0.42299613714218137,79.0,0.8518711018711018,0.6086278586278586,0.4913921877173067,75.57251908396947,0.7744453965533658,0.5428544225459393
deit,100,44,8,0.44615490198135377,76.0,0.8565488565488566,0.5384615384615384,0.46098862622530407,77.67175572519083,0.8166428639436352,0.7020946396267733
deit,100,44,9,0.3807693403959274,82.0,0.9048856548856549,0.816008316008316,0.41428686871783427,82.06106870229007,0.841340569361135,0.7098924116918975
deit,100,44,10,0.38576485693454743,82.0,0.8690228690228691,0.6912681912681913,0.4198958882848725,83.77862595419847,0.849985718366181,0.7553175283252405
deit,100,44,11,0.3609979873895645,83.0,0.8924116424116424,0.7853430353430353,0.6275595183135899,76.7175572519084,0.8306959916214415,0.5699133580881652
deit,100,44,12,0.5006522612273693,80.0,0.8970893970893971,0.6153846153846154,0.6810200555633953,70.61068702290076,0.7731124440636008,0.6787203656098257
deit,100,44,13,0.4962786817550659,80.0,0.8778586278586279,0.7900207900207901,0.40725315640900883,83.3969465648855,0.8583261925164241,0.7382366942778253
deit,100,44,14,0.4315230369567871,81.0,0.8721413721413722,0.672037422037422,0.4305668450493849,81.10687022900764,0.8530134247357898,0.6550985432733505
deit,100,44,15,0.37374150872230527,86.0,0.8770790020790021,0.7681912681912682,0.4346857808018459,80.34351145038168,0.8655431781395793,0.7926401980386556
deit,100,44,16,0.40426498651504517,80.0,0.9085239085239086,0.8274428274428274,0.41421433782759515,80.1526717557252,0.8508616585737409,0.7429877177949158
deit,100,44,17,0.332787047624588,84.0,0.9147609147609148,0.7920997920997921,0.39788911394945536,82.82442748091603,0.8640769304008379,0.7101970865467009
deit,100,44,18,0.30253629803657534,87.0,0.920997920997921,0.7998960498960499,0.39364218234105874,84.16030534351145,0.8684947157954871,0.7675616490526516
deit,100,44,19,0.3240671634674072,87.0,0.9074844074844075,0.7998960498960499,0.41356938178757674,83.77862595419847,0.8743597067504523,0.7335523183852233
deit,100,44,20,0.2736349558830261,85.0,0.9272349272349272,0.7988565488565489,0.43176545805603495,81.10687022900764,0.8597924402551653,0.7784347329334476
